Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
16-02-2025,153426,Male,58,Married,Wyoming,Silver,workers,Card,1,388.65
17-02-2025,153427,Male,31,Married,West Virginia,Silver,Employees,PayPal,1,2573.89
18-02-2025,153428,Male,37,Married,Colorado,Basic,Employees,Card,0,
19-02-2025,153429,Female,45,Single,Idaho,Basic,workers,PayPal,0,1740.68
20-02-2025,153430,Male,58,Single,North Carolina,Basic,self-employed,Card,1,406.8
21-02-2025,153431,Male,32,Married,Maryland,Silver,workers,Other,0,8.79
22-02-2025,153432,Female,55,Single,Massachusetts,Basic,workers,PayPal,1,1861.71
23-02-2025,153433,Male,47,Married,Idaho,Platinum,workers,Card,0,2464.24
24-02-2025,153434,Female,41,Married,Virginia,Basic,workers,Card,1,2411.32
25-02-2025,153435,Male,52,Married,Arkansas,Basic,Employees,PayPal,1,2757.38
26-02-2025,153436,Female,49,Married,California,Basic,self-employed,Card,0,560.58
27-02-2025,153437,Female,48,Married,New Jersey,Basic,self-employed,Card,0,307.25
28-02-2025,153438,Male,75,Married,Nevada,Platinum,workers,Other,0,552.88
01-03-2025,153439,Male,40,Single,Illinois,Missing,Employees,Card,1,728.42
02-03-2025,153440,Female,57,Married,Pennsylvania,Basic,workers,Card,1,850.31
03-03-2025,153441,Female,33,Married,Arkansas,Basic,Employees,PayPal,1,327.92
04-03-2025,153442,Female,17,Married,Louisiana,Silver,Employees,PayPal,1,814.12
05-03-2025,153443,Male,67,Married,Georgia,Silver,self-employed,PayPal,0,1002.98
06-03-2025,153444,Female,24,Single,New York,Platinum,self-employed,Card,1,1097.14
07-03-2025,153445,Male,74,Single,Illinois,Basic,Employees,Other,1,444.28
08-03-2025,153446,Female,66,Single,Mississippi,Gold,Unemployment,Card,1,720.07
09-03-2025,153447,Male,16,Married,Maryland,Missing,Employees,PayPal,1,190.56
10-03-2025,153448,Male,62,Single,Montana,Gold,workers,PayPal,1,449.25
11-03-2025,153449,Male,45,Married,Delaware,Basic,workers,PayPal,1,49.53
12-03-2025,153450,Female,47,Single,Maryland,Basic,workers,Other,0,1085.63
13-03-2025,153451,Male,16,Single,Mississippi,Basic,workers,PayPal,1,
14-03-2025,153452,Male,76,Married,Texas,Platinum,Employees,Other,1,2637
15-03-2025,153453,Male,48,Married,Maine,Basic,Employees,Card,1,450.03
16-03-2025,153454,Male,64,Married,New York,Missing,workers,PayPal,1,1614.06
17-03-2025,153455,Male,67,Married,Alabama,Platinum,workers,Card,1,221.17
18-03-2025,153456,Male,17,Single,Rhode Island,Basic,Employees,PayPal,0,2029.38
19-03-2025,153457,Male,25,Married,North Carolina,Basic,self-employed,PayPal,1,
20-03-2025,153458,Male,76,Married,Michigan,Gold,workers,PayPal,,
21-03-2025,153459,Male,77,Single,Arkansas,Basic,workers,Card,1,190.7
22-03-2025,153460,Female,40,Single,New Jersey,Silver,Employees,Card,1,2796.51
23-03-2025,153461,Male,30,Married,Montana,Basic,Employees,Other,0,1434.72
24-03-2025,153462,Male,39,Married,Wyoming,Basic,Employees,Card,1,1519.41
25-03-2025,153463,Male,70,Married,Texas,Gold,Employees,Card,1,89.2
26-03-2025,153464,Female,66,Married,North Dakota,Basic,Employees,PayPal,1,2547.85
27-03-2025,153465,Male,76,Married,Utah,Silver,self-employed,Card,0,
28-03-2025,153466,Male,25,Married,Kentucky,Basic,Employees,Card,1,2661.45
29-03-2025,153467,Female,78,Single,Arizona,Silver,Employees,PayPal,1,2997.21
30-03-2025,153468,Female,60,Married,Louisiana,Basic,self-employed,Card,0,2564.53
31-03-2025,153469,Female,34,Married,Wisconsin,Basic,self-employed,PayPal,0,1456.63
01-04-2025,153470,Female,15,Single,Arkansas,Gold,self-employed,Other,1,1026.91
02-04-2025,153471,Male,60,Married,Virginia,Basic,self-employed,Other,1,1945.24
03-04-2025,153472,Male,25,Married,Hawaii,Missing,Employees,Card,1,336.18
04-04-2025,153473,Female,28,Single,Minnesota,Basic,Employees,Card,1,1065.88
05-04-2025,153474,Male,41,Married,Montana,Basic,self-employed,Card,1,1672.59
06-04-2025,153475,Male,34,Married,Nebraska,Silver,Unemployment,Other,,
07-04-2025,153476,Male,40,Single,Louisiana,Basic,workers,PayPal,1,2760.95
08-04-2025,153477,Male,15,Married,Vermont,Silver,Employees,Card,1,2640.34
09-04-2025,153478,Male,58,Married,New Mexico,Silver,Employees,Other,1,2053.92
10-04-2025,153479,Female,45,Single,South Dakota,Basic,workers,PayPal,1,2696.53
11-04-2025,153480,Male,49,Single,North Carolina,Silver,Employees,Card,1,1121.65
12-04-2025,153481,Female,36,Single,Texas,Missing,workers,Card,1,2442.8
13-04-2025,153482,Female,26,Married,Delaware,Basic,self-employed,Card,1,2471.02
14-04-2025,153483,Male,31,Married,Florida,Basic,workers,Other,1,270.1
15-04-2025,153484,Female,18,Single,New Mexico,Basic,workers,Card,1,
16-04-2025,153485,Female,46,Married,Kansas,Platinum,workers,PayPal,0,2025
17-04-2025,153486,Female,27,Married,New Hampshire,Silver,Employees,Card,1,336.5
18-04-2025,153487,Female,74,Married,Missouri,Platinum,Employees,Card,1,1168.23
19-04-2025,153488,Female,68,Married,South Carolina,Gold,Employees,PayPal,0,233.14
20-04-2025,153489,Female,62,Married,Vermont,Silver,self-employed,PayPal,0,336.99
21-04-2025,153490,Female,74,Single,Kentucky,Silver,self-employed,PayPal,0,212.78
22-04-2025,153491,Male,55,Single,Nevada,Missing,workers,PayPal,0,2063.92
23-04-2025,153492,Female,68,Married,Maryland,Platinum,workers,PayPal,1,1379.05
24-04-2025,153493,Female,33,Single,Illinois,Basic,Unemployment,Card,0,1966.2
25-04-2025,153494,Female,78,Married,Rhode Island,Basic,Unemployment,PayPal,1,2943.5
26-04-2025,153495,Male,50,Single,Pennsylvania,Basic,Unemployment,PayPal,0,109.06
27-04-2025,153496,Female,53,Single,Connecticut,Basic,Unemployment,PayPal,1,2951.27
28-04-2025,153497,Male,73,Married,Arkansas,Gold,workers,PayPal,1,
29-04-2025,153498,Female,28,Single,New Jersey,Silver,Employees,PayPal,1,1662.19
30-04-2025,153499,Female,54,Single,New Hampshire,Basic,Unemployment,PayPal,1,1231.76
01-05-2025,153500,Male,25,Single,Virginia,Gold,workers,Card,1,988.54
02-05-2025,153501,Female,22,Single,Missouri,Platinum,workers,Card,1,
03-05-2025,153502,Female,78,Single,Mississippi,Silver,workers,PayPal,0,2570.64
04-05-2025,153503,Female,54,Married,Washington,Platinum,Employees,PayPal,,2710.03
05-05-2025,153504,Male,45,Married,Oregon,Silver,workers,Card,1,2574.08
06-05-2025,153505,Female,18,Single,Nevada,Basic,workers,Other,0,2507.85
07-05-2025,153506,Male,15,Married,Alabama,Missing,self-employed,Card,0,2735.65
08-05-2025,153507,Female,48,Single,Colorado,Silver,Employees,PayPal,1,1435.56
09-05-2025,153508,Male,27,Married,West Virginia,Basic,self-employed,Card,0,682.16
10-05-2025,153509,Male,31,Married,Missouri,Platinum,self-employed,Card,0,1104.7
11-05-2025,153510,Female,76,Married,Illinois,Basic,self-employed,PayPal,1,631.89
12-05-2025,153511,Female,24,Married,Indiana,Silver,Unemployment,Other,1,339.26
13-05-2025,153512,Female,61,Married,Arizona,Basic,workers,Other,1,1434.58
14-05-2025,153513,Male,63,Single,Maryland,Basic,self-employed,Other,1,771.37
15-05-2025,153514,Female,75,Married,North Carolina,Basic,workers,Other,1,2549.31
16-05-2025,153515,Female,64,Single,New York,Silver,self-employed,Other,1,2747.77
17-05-2025,153516,Male,49,Married,Delaware,Platinum,Employees,Other,0,2454.37
18-05-2025,153517,Male,36,Married,Michigan,Platinum,Unemployment,Card,0,195.66
19-05-2025,153518,Female,73,Single,Rhode Island,Basic,self-employed,Other,0,1623.74
20-05-2025,153519,Male,24,Single,New Hampshire,Missing,Employees,Card,1,94.58
21-05-2025,153520,Female,56,Married,Vermont,Basic,workers,Card,1,1566.57
22-05-2025,153521,Female,45,Single,Illinois,Platinum,workers,Card,1,1813.16
23-05-2025,153522,Male,68,Married,Kentucky,Missing,workers,PayPal,0,847.13
24-05-2025,153523,Female,58,Single,New Mexico,Basic,self-employed,PayPal,1,29.41
25-05-2025,153524,Female,,Married,Utah,Basic,workers,Other,0,1518.77
26-05-2025,153525,Female,38,Married,Texas,Gold,Employees,Card,1,36.74
27-05-2025,153526,Male,35,Single,Illinois,Basic,Employees,Other,0,74.37
28-05-2025,153527,Female,42,Single,Nevada,Basic,self-employed,PayPal,0,2609.18
29-05-2025,153528,Female,46,Married,Tennessee,Platinum,workers,Card,1,156.72
30-05-2025,153529,Female,39,Single,Minnesota,Platinum,workers,PayPal,0,1629.84
31-05-2025,153530,Female,65,Single,Minnesota,Silver,self-employed,PayPal,0,2683.44
01-06-2025,153531,Female,68,Single,Kentucky,Basic,self-employed,PayPal,0,697.53
02-06-2025,153532,Female,25,Married,Rhode Island,Gold,workers,PayPal,1,2607.49
03-06-2025,153533,Male,21,Single,Connecticut,Silver,Employees,PayPal,1,
04-06-2025,153534,Male,62,Married,Virginia,Silver,workers,PayPal,1,1285.31
05-06-2025,153535,Male,18,Single,Delaware,Basic,Employees,PayPal,1,2738.31
06-06-2025,153536,Female,27,Married,Alabama,Basic,workers,Card,1,413.11
07-06-2025,153537,Male,53,Single,Massachusetts,Basic,Employees,Other,0,2038.05
08-06-2025,153538,Female,44,Single,Washington,Gold,self-employed,Other,1,2706.04
09-06-2025,153539,Female,25,Single,Massachusetts,Basic,self-employed,Card,1,488.52
10-06-2025,153540,Female,42,Single,Alaska,Silver,workers,PayPal,1,1001.19
11-06-2025,153541,Female,52,Married,Florida,Missing,self-employed,PayPal,1,
12-06-2025,153542,Female,28,Single,Nevada,Gold,Employees,Other,1,
13-06-2025,153543,Female,21,Married,Pennsylvania,Silver,self-employed,PayPal,0,2479.65
14-06-2025,153544,Male,37,Married,Utah,Basic,Unemployment,PayPal,1,1160.6
15-06-2025,153545,Female,52,Married,Maine,Platinum,Employees,Other,1,1984.18
16-06-2025,153546,Female,61,Married,Rhode Island,Basic,Employees,Card,,1295.63
17-06-2025,153547,Male,51,Married,Maryland,Missing,self-employed,PayPal,1,765.27
18-06-2025,153548,Male,15,Single,North Carolina,Basic,Employees,PayPal,0,342.19
19-06-2025,153549,Male,54,Married,New Mexico,Basic,self-employed,Card,1,1869.55
20-06-2025,153550,Female,50,Married,Nevada,Basic,self-employed,PayPal,1,1837.98
21-06-2025,153551,Female,41,Married,Oklahoma,Platinum,self-employed,PayPal,1,626.67
22-06-2025,153552,Female,33,Married,Arkansas,Platinum,Employees,PayPal,1,2936.58
23-06-2025,153553,Female,78,Married,Michigan,Platinum,Employees,Card,1,
24-06-2025,153554,Female,17,Married,Pennsylvania,Silver,Employees,PayPal,0,147.48
25-06-2025,153555,Male,39,Single,Pennsylvania,Platinum,self-employed,Card,0,2995.73
26-06-2025,153556,Female,40,Married,Georgia,Basic,Employees,PayPal,0,2687.32
27-06-2025,153557,Female,20,Married,Wyoming,Basic,self-employed,Other,0,1796.78
28-06-2025,153558,Female,43,Married,Montana,Silver,self-employed,Card,1,1924.59
29-06-2025,153559,Female,34,Single,North Dakota,Gold,Unemployment,Other,1,743.18
30-06-2025,153560,Male,20,Married,Oklahoma,Basic,workers,Other,1,1867.03
01-07-2025,153561,Female,45,Single,Minnesota,Gold,self-employed,PayPal,1,2565.21
02-07-2025,153562,Male,54,Single,Texas,Platinum,Employees,PayPal,1,2092.96
03-07-2025,153563,Female,27,Married,Maryland,Silver,self-employed,PayPal,1,1278.71
04-07-2025,153564,Female,39,Married,Kentucky,Silver,workers,Other,0,1974.54
05-07-2025,153565,Female,44,Married,Colorado,Basic,Employees,PayPal,0,2473.98
06-07-2025,153566,Male,41,Married,Ohio,Basic,Employees,Card,1,1370.5
07-07-2025,153567,Female,34,Single,Alabama,Silver,Employees,PayPal,0,77.9
08-07-2025,153568,Female,78,Single,South Dakota,Basic,self-employed,Other,1,1611.28
09-07-2025,153569,Male,33,Single,Louisiana,Basic,Employees,PayPal,0,232.2
10-07-2025,153570,Female,20,Married,Texas,Platinum,Employees,Other,1,1125.4
11-07-2025,153571,Female,60,Married,Georgia,Platinum,self-employed,Other,1,2740.52
12-07-2025,153572,Male,51,Married,New Jersey,Platinum,self-employed,Card,1,161.58
13-07-2025,153573,Female,59,Married,Pennsylvania,Missing,self-employed,Card,1,240.24
14-07-2025,153574,Male,40,Married,New Mexico,Missing,workers,Card,1,1059.16
15-07-2025,153575,Female,38,Single,Delaware,Silver,Unemployment,PayPal,1,
16-07-2025,153576,Female,,Married,Washington,Basic,self-employed,PayPal,0,1467.3
17-07-2025,153577,Female,16,Married,Washington,Missing,Employees,Other,0,2778.65
18-07-2025,153578,Female,22,Married,Idaho,Basic,workers,PayPal,1,2712.05
19-07-2025,153579,Female,33,Married,Missouri,Basic,Employees,Card,1,662.36
20-07-2025,153580,Male,46,Single,West Virginia,Basic,workers,PayPal,1,1327.68
21-07-2025,153581,Female,54,Married,Wisconsin,Basic,workers,Other,0,1201.9
22-07-2025,153582,Female,74,Single,Rhode Island,Silver,self-employed,PayPal,1,1708.56
23-07-2025,153583,Female,43,Single,South Dakota,Platinum,self-employed,PayPal,1,1107.84
24-07-2025,153584,Female,64,Married,North Carolina,Platinum,workers,Card,1,1037.93
25-07-2025,153585,Female,54,Single,Oregon,Silver,Employees,Card,1,
26-07-2025,153586,Male,35,Single,Minnesota,Platinum,self-employed,Card,1,1167.2
27-07-2025,153587,Female,31,Married,Rhode Island,Basic,Employees,Card,,2890.79
28-07-2025,153588,Male,43,Married,Massachusetts,Missing,Employees,PayPal,1,2436.3
29-07-2025,153589,Female,60,Single,Maryland,Silver,Employees,PayPal,1,2.84
30-07-2025,153590,Female,21,Married,South Dakota,Basic,workers,Other,1,1425.66
31-07-2025,153591,Female,15,Married,Illinois,Basic,Employees,Other,0,2643.85
01-08-2025,153592,Female,39,Single,Utah,Silver,Employees,Other,1,2954.83
02-08-2025,153593,Female,39,Married,New Jersey,Missing,Employees,PayPal,1,1953.65
03-08-2025,153594,Female,30,Married,Alaska,Silver,workers,PayPal,1,2420.9
04-08-2025,153595,Male,78,Married,Missouri,Silver,workers,Card,1,618.76
05-08-2025,153596,Female,50,Married,Louisiana,Silver,Employees,Card,1,1425.18
06-08-2025,153597,Male,62,Married,Louisiana,Basic,Employees,PayPal,1,2689.46
07-08-2025,153598,Female,44,Married,Rhode Island,Basic,workers,PayPal,1,1074.84
08-08-2025,153599,Female,51,Single,New York,Silver,workers,PayPal,1,1481.45
09-08-2025,153600,Male,73,Married,Idaho,Basic,Employees,Other,1,1651.44
10-08-2025,153601,Female,,Single,Iowa,Silver,workers,PayPal,0,619.99
11-08-2025,153602,Female,53,Single,Maine,Silver,workers,PayPal,1,2722.98
12-08-2025,153603,Male,40,Married,Iowa,Platinum,workers,Card,0,674.2
13-08-2025,153604,Female,46,Married,Connecticut,Silver,,Card,0,1091.24
14-08-2025,153605,Female,47,Married,Minnesota,Basic,workers,Other,,941.84
15-08-2025,153606,Male,36,Married,Delaware,Platinum,workers,PayPal,1,669.75
16-08-2025,153607,Male,50,Married,West Virginia,Basic,Unemployment,Card,1,1784.85
17-08-2025,153608,Female,37,Single,Michigan,Basic,Employees,PayPal,0,807.37
18-08-2025,153609,Male,15,Married,Utah,Basic,Employees,Card,1,174.07
19-08-2025,153610,Female,62,Single,Iowa,Basic,workers,Other,0,1088.12
20-08-2025,153611,Female,27,Single,South Carolina,Silver,workers,Card,1,
21-08-2025,153612,Female,66,Married,North Dakota,Basic,Employees,Card,0,1124.83
22-08-2025,153613,Female,73,Married,Minnesota,Gold,Employees,Card,1,2907.43
23-08-2025,153614,Female,75,Married,Michigan,Basic,workers,Other,1,1764.37
24-08-2025,153615,Male,49,Single,Massachusetts,Platinum,Employees,Other,1,1219.29
25-08-2025,153616,Female,71,Single,Mississippi,Basic,self-employed,PayPal,0,
26-08-2025,153617,Female,40,Married,Tennessee,Silver,Unemployment,PayPal,1,1796.43
27-08-2025,153618,Male,43,Married,West Virginia,Silver,workers,Card,1,2644.14
28-08-2025,153619,Male,67,Single,Michigan,Basic,workers,PayPal,1,
29-08-2025,153620,Male,62,Married,Nevada,Platinum,workers,PayPal,0,687.47
30-08-2025,153621,Male,53,Single,Louisiana,Silver,workers,Card,1,173.57
31-08-2025,153622,Female,57,Single,Massachusetts,Platinum,workers,Other,1,357.74
01-09-2025,153623,Female,41,Single,Nevada,Gold,workers,PayPal,1,1026.02
02-09-2025,153624,,18,Single,Mississippi,Basic,,PayPal,1,
03-09-2025,153625,Female,42,Single,Vermont,Silver,workers,Card,0,
04-09-2025,153626,Male,20,Married,South Dakota,Basic,self-employed,PayPal,0,2868.4
05-09-2025,153627,Female,73,Married,Iowa,Platinum,workers,Card,0,2005.84
06-09-2025,153628,Female,18,Married,Virginia,Basic,self-employed,PayPal,1,2777.01
07-09-2025,153629,Male,18,Single,Alabama,Platinum,Employees,Card,0,289.85
08-09-2025,153630,Female,66,Single,Georgia,Silver,workers,PayPal,1,
09-09-2025,153631,Male,60,Married,Alabama,Platinum,Employees,PayPal,1,
10-09-2025,153632,Female,50,Married,North Dakota,Platinum,self-employed,PayPal,1,1979.94
11-09-2025,153633,Female,72,Married,New Jersey,Basic,self-employed,Card,1,2982.88
12-09-2025,153634,Female,24,Married,Michigan,Silver,workers,PayPal,0,818.91
13-09-2025,153635,Male,73,Married,California,Basic,Employees,Other,1,2951.76
14-09-2025,153636,Male,57,Married,Maine,Gold,workers,Card,1,739.38
15-09-2025,153637,Female,,Married,Missouri,Silver,self-employed,Card,0,1251.45
16-09-2025,153638,Female,66,Married,Washington,Missing,workers,PayPal,0,904.6
17-09-2025,153639,Male,51,Married,Connecticut,Basic,workers,PayPal,0,1788.5
18-09-2025,153640,Male,51,Married,Kansas,Basic,Employees,PayPal,0,820.66
19-09-2025,153641,Male,52,Single,Connecticut,Silver,workers,Card,1,334.58
20-09-2025,153642,Female,57,Married,Kentucky,Basic,workers,Other,1,1241.85
21-09-2025,153643,Male,71,Single,Massachusetts,Basic,workers,PayPal,1,2532.24
22-09-2025,153644,Female,30,Married,New York,Basic,Employees,Other,0,666.29
23-09-2025,153645,Female,70,Married,South Carolina,Silver,Employees,PayPal,0,
24-09-2025,153646,Female,33,Married,New Hampshire,Basic,Employees,Other,1,721.36
25-09-2025,153647,Female,24,Single,Vermont,Basic,,Card,1,830.59
26-09-2025,153648,Male,59,Married,Pennsylvania,Basic,workers,Card,1,2654.78
27-09-2025,153649,Male,15,Single,Kansas,Basic,workers,PayPal,1,2901.98
28-09-2025,153650,Male,25,Married,Texas,Basic,workers,PayPal,0,2013.54
29-09-2025,153651,Female,58,Single,Wyoming,Basic,Employees,PayPal,1,1180.5
30-09-2025,153652,Female,34,Married,Minnesota,Basic,Employees,PayPal,0,2914.9
01-10-2025,153653,Male,25,Married,Utah,Basic,Employees,PayPal,1,1367.59
02-10-2025,153654,Female,76,Married,Missouri,Gold,Employees,PayPal,1,2885.52
03-10-2025,153655,Male,43,Single,Missouri,Missing,self-employed,Other,1,1606.12
04-10-2025,153656,Female,73,Married,Michigan,Gold,Employees,PayPal,1,2.09
05-10-2025,153657,Female,25,Married,North Carolina,Platinum,workers,PayPal,1,2891.3
06-10-2025,153658,Female,28,Married,Hawaii,Missing,workers,Other,1,519.54
07-10-2025,153659,Male,71,Single,Arizona,Basic,Employees,PayPal,1,712.46
08-10-2025,153660,Female,16,Single,New Jersey,Basic,self-employed,PayPal,,2027.31
09-10-2025,153661,Female,39,Married,Connecticut,Silver,Employees,PayPal,1,869.08
10-10-2025,153662,Male,15,Married,Washington,Basic,Employees,PayPal,1,1285.46
11-10-2025,153663,Female,25,Married,Georgia,Silver,self-employed,Other,1,719.54
12-10-2025,153664,Male,67,Single,Nevada,Basic,self-employed,Card,1,
13-10-2025,153665,Female,52,Married,New Mexico,Basic,Employees,Card,0,2941.86
14-10-2025,153666,Male,32,Married,Indiana,Missing,workers,PayPal,1,2513.86
15-10-2025,153667,Male,72,Married,Mississippi,Silver,workers,PayPal,1,84.5
16-10-2025,153668,Male,61,Single,Arkansas,Gold,Employees,PayPal,0,1814.01
17-10-2025,153669,Female,75,Married,California,Basic,Employees,PayPal,0,1737.2
18-10-2025,153670,Female,77,Married,Alaska,Silver,workers,PayPal,1,
19-10-2025,153671,Male,73,Single,Georgia,Gold,workers,Other,1,1377.94
20-10-2025,153672,Male,65,Single,Georgia,Basic,Employees,Card,1,
21-10-2025,153673,Female,70,Married,Rhode Island,Basic,Unemployment,Card,0,2560.79
22-10-2025,153674,Female,68,Married,Nebraska,Missing,workers,PayPal,0,2826.42
23-10-2025,153675,Male,77,Married,Nebraska,Silver,workers,Other,0,1344.94
24-10-2025,153676,Male,73,Single,Virginia,Basic,Employees,Card,1,2006.96
25-10-2025,153677,Female,77,Married,Idaho,Basic,workers,PayPal,,1524.83
26-10-2025,153678,Female,50,Married,Illinois,Silver,self-employed,PayPal,1,1453.75
27-10-2025,153679,Male,75,Married,Texas,Missing,workers,Other,1,1820.38
28-10-2025,153680,Female,33,Married,Oregon,Basic,Employees,PayPal,1,716.58
29-10-2025,153681,Male,32,Married,Montana,Silver,self-employed,Card,1,332.79
30-10-2025,153682,Male,56,Married,Wisconsin,Basic,workers,PayPal,1,1888.91
